ACTIVITY DATE,BUSINESS UNIT,VOLUME - HANDLED,TOTAL TIME - AHT (sec),AHT CALC,Sum of PRODUCTIVE TIME - ACTUAL (hrs),Sum of PRODUCTIVE TIME - SCHEDULED (hrs),Conformance CALC,Attrition,EOM Headcount,Attrition % CALC,System Outage (hrs),Unplanned out,Shrinkage,Regular Scheduled Time (no OT),Unplanned out % CALC,Shrinkage % CALC
1/30/2019,Client Transactions,2569,899804,350.2545738,210.62,261.5833333,0.805173622,0,0,,0,25,122.4166667,384,7%,32%
1/30/2019,Participant Transactions,2290,1170229,511.0170306,258.1211111,311.4166667,0.82886094,0,0,,0,19.5,207.75,560.5,3%,37%
1/30/2019,RAM,2283,1957281,857.3285151,375.3963889,387.25,0.969390288,0,0,,0,55,281.25,691.5,8%,41%
1/30/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,26.41666667,81.91666667,158.25,17%,52%
1/30/2019,RIS,2379,1467843,617,445.5369444,462.0833333,0.964191764,0,0,,0,51.25,225.9166667,656,8%,34%
1/30/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,54.58333333,277.4166667,635,9%,44%
1/30/2019,WISE,7452,3842719,515.6627751,1152.532778,1215.583333,0.948131441,0,0,,0.266666667,178,578.4333333,2178.516667,8%,27%
1/31/2019,Client Transactions,3225,893618,277.0908527,207.7191667,265.5,0.782369743,2,47,0.042553191,0,8,112,384,2%,29%
1/31/2019,Participant Transactions,2473,1215179,491.3784877,287.9563889,324.4166667,0.887612809,2,59,0.033898305,0,28.5,198.3333333,563.5,5%,35%
1/31/2019,RAM,1799,1511803,840.3574208,356.5888889,378,0.943356849,2,89,0.02247191,0,8.333333333,250.5,687.5,1%,36%
1/31/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,2,20,0.1,0,16,72.5,168.25,10%,43%
1/31/2019,RIS,2227,1389648,624,412.7330556,433.6666666,0.951728798,2,126,0.015873016,0,70.83333333,231.3333333,654.5,11%,35%
1/31/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,2,0,,0,42.75,265.5,658.25,6%,40%
1/31/2019,WISE,7384,3785157,512.6160618,598.6391667,635.6666666,0.941750131,2,278,0.007194245,0,200.25,685.5,2216.583333,9%,31%
2/1/2019,Client Transactions,3272,787981,240.825489,183.4611111,267.4166667,0.686049652,0,0,,0,9.5,116.5833333,384,2%,30%
2/1/2019,Participant Transactions,2495,1125714,451.187976,287.7919444,342.8333333,0.839451466,0,0,,0,62.25,197.6666667,542.5,11%,36%
2/1/2019,RAM,2071,1882106,908.7909223,397.2147223,426.0833334,0.932246561,0,0,,0,36.25,231.6666667,687.5,5%,34%
2/1/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,19,83.08333333,168.75,11%,49%
2/1/2019,RIS,2141,1258908,588,340.9805556,352.3333333,0.967778303,0,0,,0,159.5833333,333.1666667,997.5,16%,33%
2/1/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,72.75,265.8333333,680.5,11%,39%
2/1/2019,WISE,7546,3926922,520.3978267,1130.825833,1212.25,0.932832199,0,0,,0,274,684.9166667,2187.666667,13%,31%
2/2/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/2/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/2/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/2/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/2/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/2/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/2/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/3/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/3/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/3/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/3/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/3/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/3/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/3/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/4/2019,Client Transactions,3280,824189,251.2771341,196.9722222,247.5833333,0.795579491,0,0,,0,24.5,136.4166667,384,6%,36%
2/4/2019,Participant Transactions,3147,1465430,465.6593581,328.0105555,357.75,0.916870875,0,0,,0,58.25,189,561.75,10%,34%
2/4/2019,RAM,2891,2316962,801.4396403,417.7411112,435.4166667,0.959405423,0,0,,0,69,277.3333333,750.25,9%,37%
2/4/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,11.25,75.08333333,170.5,7%,44%
2/4/2019,RIS,3036,1754808,578,432.8930556,461.6666667,0.937674489,0,0,,5.5,89,256.0833333,1013,9%,25%
2/4/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,105,235.5,699.5,15%,34%
2/4/2019,WISE,9417,4993923,530.3093342,1418.551389,1541.083333,0.920489735,0,0,,0,301.25,663.6666667,2218.5,14%,30%
2/5/2019,Client Transactions,2520,787538,312.5150794,197.6825,253.1666667,0.780839368,0,0,,0,18,130.8333333,384,5%,34%
2/5/2019,Participant Transactions,2745,1328965,484.140255,268.4211111,336.4166668,0.797882916,0,0,,0,16.5,151.6666667,544,3%,28%
2/5/2019,RAM,2066,1835427,888.3964182,417.6591667,431.8333334,0.967176766,0,0,,0,51.08333333,262.8333333,743.5,7%,35%
2/5/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,14.25,65.25,178.25,8%,37%
2/5/2019,RIS,2822,1611362,571,428.5380556,449.1666667,0.954073593,0,0,,0,62.25,220.3333333,981,6%,22%
2/5/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,39.5,216,688.5,6%,31%
2/5/2019,WISE,8517,4431821,520.3500059,1321.925,1414.166667,0.934773129,0,0,,0,182.5,554.3333333,2172.333333,8%,26%
2/6/2019,Client Transactions,2425,807982,333.1884536,176.1580556,226.1666667,0.778886023,0,0,,0,7.916666667,126.4166667,384,2%,33%
2/6/2019,Participant Transactions,2985,1287967,431.479732,292.8383333,339.0833334,0.863617596,0,0,,0,22.66666667,167.4166667,540.5,4%,31%
2/6/2019,RAM,2201,1894362,860.6824171,398.1536111,436.0833334,0.913021848,0,0,,0,26.41666667,271.1666667,771.5,3%,35%
2/6/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,49,158,0%,31%
2/6/2019,RIS,2585,1494130,578,420.6544444,440.4999999,0.954947661,0,0,,0,62.16666667,221.75,972,6%,23%
2/6/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,9.833333333,192.4166667,665,1%,29%
2/6/2019,WISE,7609,4034558,530.2349849,0,0,#DIV/0!,0,0,,0,188.25,564.25,2132.333333,9%,26%
2/7/2019,Client Transactions,2425,843041,347.6457732,211.8372222,253,0.837301274,0,0,,0,21.5,131,384,6%,34%
2/7/2019,Participant Transactions,2586,1280594,495.2026295,264.2747222,296.9166667,0.890063617,0,0,,0,26.5,180.8333333,543.5,5%,33%
2/7/2019,RAM,1907,1698898,890.8746723,434.8847223,459.6666667,0.94608714,0,0,,0,50,243.3333333,863.5,6%,28%
2/7/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,35,84.83333333,200.25,17%,42%
2/7/2019,RIS,2463,1379280,560,374.5972222,398.1666666,0.940805079,0,0,,0,40.5,195.1666667,941.5,4%,21%
2/7/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,54.83333333,224.75,668,8%,34%
2/7/2019,WISE,6783,3519785,518.912723,1104.375278,1141.666667,0.96733601,0,0,,0,226.5,655,2152.333333,11%,30%
2/8/2019,Client Transactions,2982,904029,303.1619718,229.6877778,268.5,0.855447962,0,0,,0,8,115.5,384,2%,30%
2/8/2019,Participant Transactions,2605,1196047,459.1351248,266.4533334,327.9166668,0.812564168,0,0,,0,46,180.75,526,9%,34%
2/8/2019,RAM,1855,1636337,882.122372,368.2444445,424.75,0.866967497,0,0,,0,68.08333333,303.25,855.5,8%,35%
2/8/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,13.5,80.5,200.75,7%,40%
2/8/2019,RIS,2273,1300156,572,364.7436111,388.0833333,0.939858994,0,0,,0,92.91666667,252.5833333,948,10%,27%
2/8/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,48.83333333,235.25,676.5,7%,35%
2/8/2019,WISE,6893,3715502,539.0253881,1273.641111,1348,0.94483762,0,0,,0,162.1666667,625.75,2118.333333,8%,30%
2/9/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/9/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/9/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/9/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/9/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/9/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/9/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/10/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/10/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/10/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/10/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/10/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/10/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/10/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/11/2019,Client Transactions,2907,833598,286.755418,212.0577778,250.5833333,0.846256513,0,0,,0,20.5,133.4166667,384,5%,35%
2/11/2019,Participant Transactions,3503,1500327,428.2977448,328.2288889,380.4166667,0.862814166,0,0,,0,66.25,164.3333333,559.75,12%,29%
2/11/2019,RAM,2907,2469126,849.372549,461.5913889,492.8333334,0.936607485,0,0,,0,80.75,227.9166667,870.25,9%,26%
2/11/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,22.75,95.33333333,202.5,11%,47%
2/11/2019,RIS,2861,1779542,622,437.3125,451.8333333,0.967862412,0,0,,0,100.9166667,225.5833333,937,11%,24%
2/11/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,99.25,226.8333333,697,14%,33%
2/11/2019,WISE,8951,4823176,538.8421405,1327.906111,1442.633333,0.920473748,0,0,,0,350.0333333,668.2,2117.333333,17%,32%
2/12/2019,Client Transactions,2338,716710,306.5483319,179.8494444,238.0833333,0.755405437,0,0,,0,27,145.9166667,384,7%,38%
2/12/2019,Participant Transactions,2596,1194279,460.0458398,269.2683333,327.5833334,0.821984228,0,0,,0,64.83333333,166.75,536.5,12%,31%
2/12/2019,RAM,2261,2276025,1006.64529,421.2969445,457.5,0.920867638,0,0,,0,37.5,275.25,863.5,4%,32%
2/12/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,18.5,81.08333333,210.25,9%,39%
2/12/2019,RIS,2548,1503320,590,399.0458333,413.3333333,0.965433468,0,0,,0,77,230.8333333,924.5,8%,25%
2/12/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,59.5,242,696,9%,35%
2/12/2019,WISE,7371,3794829,514.8323158,1285.431944,1368,0.939643234,0,0,,0,280.5,700.6666667,2280,12%,31%
2/13/2019,Client Transactions,2400,887853,369.93875,210.02,255.0833333,0.823338778,0,0,,0,17,133.6666667,392,4%,34%
2/13/2019,Participant Transactions,2451,1153947,470.8066095,266.6794444,320.7500001,0.831424612,0,0,,0,38.75,187.4166667,536.5,7%,35%
2/13/2019,RAM,1946,1820500,935.5087359,415.9144445,443.25,0.93832926,0,0,,0,18,262.25,859.5,2%,31%
2/13/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,16.25,76.5,198.25,8%,39%
2/13/2019,RIS,2506,1418396,566,383.7622222,398.3333334,0.963419805,0,0,,0,81.5,218.1666667,906.5,9%,24%
2/13/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,31.5,243.0833333,682,5%,36%
2/13/2019,WISE,6812,3634834,533.5927775,1425.835556,1459.25,0.977101631,0,0,,0,163.8333333,640.8333333,2256.5,7%,28%
2/14/2019,Client Transactions,2684,944597,351.9362891,201.9772222,226.75,0.890748499,0,0,,0,25.5,153.5,384,7%,40%
2/14/2019,Participant Transactions,2580,1189741,461.1399225,244.6666667,288.0888889,0.849274915,0,0,,0,23,173.9166667,523.5,4%,33%
2/14/2019,RAM,1747,1724948,987.3772181,450.3091667,468.6666667,0.96083037,0,0,,0,38,263.3333333,855.5,4%,31%
2/14/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,10.91666667,80.25,208.25,5%,39%
2/14/2019,RIS,2027,1139174,562,304.4672222,324.4166667,0.938506721,0,0,,0,34,260.3333333,897,4%,29%
2/14/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,34.25,247.6666667,683.65,5%,36%
2/14/2019,WISE,5798,3085465,532.1602277,1402.076944,1459.333333,0.96076538,0,0,,0,223.9166667,701.9166667,2268.75,10%,31%
2/15/2019,Client Transactions,3192,926141,290.1444236,191.0033333,234.4166667,0.814802702,0,0,,0,17,138.8333333,384,4%,36%
2/15/2019,Participant Transactions,2978,1334991,448.2844191,312.9886111,377.2500001,0.829658346,0,0,,0,33,124,521,6%,24%
2/15/2019,RAM,1909,1730411,906.4489261,316.3733334,388.5,0.814345774,0,0,,0,46.5,312.25,855.5,5%,36%
2/15/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,17.75,92.58333333,208.25,9%,44%
2/15/2019,RIS,2460,1603920,652,471.8958333,481.3333333,0.980393006,0,0,,0,55.5,289.1666667,905.5,6%,32%
2/15/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,45.75,253.25,701,7%,36%
2/15/2019,WISE,6704,3588328,535.25179,1371.118611,1456.25,0.941540677,0,0,,0,266.5833333,777.75,2230.5,12%,35%
2/16/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/16/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/16/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/16/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/16/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/16/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/16/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/17/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/17/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/17/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/17/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/17/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/17/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/17/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/18/2019,Client Transactions,545,84514,155.0715596,21.52083334,25.08333334,0.857973422,0,0,,0,0,1.916666667,27,0%,7%
2/18/2019,Participant Transactions,1213,372269,306.8994229,101.0858333,108.75,0.929524904,0,0,,0,0,7.25,116,0%,6%
2/18/2019,RAM,1883,1446788,768.3420074,281.6130555,289,0.974439639,0,0,,0,26.5,46.75,335.75,8%,14%
2/18/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/18/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/18/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/18/2019,WISE,3758,2040802,543.0553486,1106.548333,1220.416667,0.906697166,0,0,,0,169.4166667,430.0833333,1882.5,9%,23%
2/19/2019,Client Transactions,3063,1152950,376.4120144,272.385,310.25,0.877953263,0,0,,0,15.75,93.75,404,4%,23%
2/19/2019,Participant Transactions,3075,1448257,470.9778862,294.3466667,333.2500001,0.883260815,0,0,,0,46,163.5833333,549,8%,30%
2/19/2019,RAM,2344,1975553,842.8127133,436.7430556,480.5,0.908934559,0,0,,0,64.25,198.5,848,8%,23%
2/19/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,19.58333333,119.9166667,216.75,9%,55%
2/19/2019,RIS,3555,2303640,648,676.0419444,722.8333333,0.935266697,0,0,,0,106.4166667,243.1666667,902,12%,27%
2/19/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,67.75,212.4166667,699,10%,30%
2/19/2019,WISE,8445,4722440,559.1995263,1527.360556,1688.3,0.904673669,0,0,,0.25,211.6666667,643,2275.583333,9%,28%
2/20/2019,Client Transactions,2698,1062025,393.6341735,260.5147222,334.5,0.778818303,0,0,,0,8,71.5,406,2%,18%
2/20/2019,Participant Transactions,2228,1228117,551.2194794,297.8838889,325.3333334,0.915626708,0,0,,0,43.16666667,203.4166667,563.5,8%,36%
2/20/2019,RAM,1608,1484752,923.3532338,378.7269445,410.5,0.922599134,0,0,,0,118.4166667,263.75,825.25,14%,32%
2/20/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,15.25,110.25,210.5,7%,52%
2/20/2019,RIS,2149,1437681,669,393.9741667,422.0833333,0.933403751,0,0,,0,226.75,329,872,26%,38%
2/20/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,128.25,274,675.75,19%,41%
2/20/2019,WISE,7319,4177455,570.7685476,1328.574722,1448.05,0.917492298,0,0,,0.916666667,336.8333333,668.2833333,2118.5,16%,32%
2/21/2019,Client Transactions,2672,836596,313.0973054,198.1525,266.0833333,0.744700908,0,0,,0,33,117.9166667,384,9%,31%
2/21/2019,Participant Transactions,2636,1226086,465.1312595,243.5847222,320.431389,0.760177469,0,0,,0,28,162.9,523.5,5%,31%
2/21/2019,RAM,1951,1609958,825.1963096,430.9486111,445.9166667,0.966433065,0,0,,0,54.5,224.8333333,824,7%,27%
2/21/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,11,122.75,214.75,5%,57%
2/21/2019,RIS,2426,1491990,615,465.8652778,488.4166667,0.953827561,0,0,,0,64.58333333,271.8333333,903.5,7%,30%
2/21/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,62.5,230.75,687.5,9%,34%
2/21/2019,WISE,6769,3593146,530.8237554,1471.4825,1605.583333,0.916478435,0,0,,0.833333333,136.9166667,582.5833333,2255.916667,6%,26%
2/22/2019,Client Transactions,2916,945149,324.1251715,239.0394444,286.5833333,0.834100998,0,0,,0,18.5,89.41666667,376,5%,24%
2/22/2019,Participant Transactions,2756,1257548,456.2946299,276.8866667,316.6666667,0.874378947,0,0,,0,66.75,179.9166667,530.5,13%,34%
2/22/2019,RAM,1852,1778125,960.1106911,341.3263889,363.5,0.938999694,0,0,,0,66,300,824,8%,36%
2/22/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,19.5,134.8333333,215.25,9%,63%
2/22/2019,RIS,2453,1484065,605,401.8836111,413.5,0.971907161,0,0,,0,117.75,331.5,901,13%,37%
2/22/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,70.25,262.5,697.5,10%,38%
2/22/2019,WISE,6973,3804576,545.6153736,1171.955556,1300.05,0.901469602,0,0,,0,276.5,776.45,2198.5,13%,35%
2/23/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/23/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/23/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/23/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/23/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/23/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/23/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/24/2019,Client Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/24/2019,Participant Transactions,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/24/2019,RAM,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/24/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/24/2019,RIS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/24/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/24/2019,WISE,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,0,0,0,#DIV/0!,#DIV/0!
2/25/2019,Client Transactions,3202,932909,291.3519675,219.0455556,277.3333333,0.789827724,0,0,,0,21,98.66666667,376,6%,26%
2/25/2019,Participant Transactions,3355,1601562,477.3657228,342.6172222,411.0000001,0.833618545,0,0,,0,48.25,124.25,566.25,9%,22%
2/25/2019,RAM,2752,2540063,922.9880087,418.595,432.1666667,0.968596221,0,0,,0,96.25,266.3333333,838.25,11%,32%
2/25/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,18.25,118.5,218.5,8%,54%
2/25/2019,RIS,3080,2115960,687,522.0555556,546.3333333,0.955562335,0,0,,0,108.75,226.6666667,902,12%,25%
2/25/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,94.5,231.4166667,715,13%,32%
2/25/2019,WISE,9689,5386383,555.9276499,1590.141944,1754.583333,0.906278952,0,0,,1.75,232.9166667,565.25,2244.25,10%,25%
2/26/2019,Client Transactions,2806,850035,302.9347826,201.8822222,224.1666667,0.900589839,0,0,,0,27,151.8333333,376,7%,40%
2/26/2019,Participant Transactions,2886,1354773,469.4293139,244.845,274.3333334,0.892509113,0,0,,0,35,194.5833333,531,7%,37%
2/26/2019,RAM,2361,2291911,970.7373994,387.4919445,411.25,0.942229652,0,0,,0,32,242.75,831.5,4%,29%
2/26/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,25.75,114.75,215.25,12%,53%
2/26/2019,RIS,2875,1704875,593,474.985,499.85,0.950255077,0,0,,0.566666667,43,251.2333333,884.25,5%,28%
2/26/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,36.25,223.75,721,5%,31%
2/26/2019,WISE,8278,4672033,564.3915197,1458.45,1596.666667,0.913434238,0,0,,0,194.9166667,629.6666667,2232,9%,28%
2/27/2019,Client Transactions,2571,824851,320.8288604,193.7555556,236.5833333,0.818973817,0,0,,0,28,138.9166667,375.5,7%,37%
2/27/2019,Participant Transactions,2518,1188152,471.8633836,223.7597222,280.3333335,0.798191637,0,0,,0,26.5,180.3333333,536.5,5%,34%
2/27/2019,RAM,1939,1886900,973.1304796,367.5572222,375.7500001,0.9781962,0,0,,0,49.25,299.5,827.5,6%,36%
2/27/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,10.43333333,63.18333333,126,8%,50%
2/27/2019,RIS,2283,1324140,580,404.1066667,427.75,0.944726281,0,0,,0,29,260.0833333,865,3%,30%
2/27/2019,SCS,0,0,#DIV/0!,0,0,#DIV/0!,0,0,,0,35.35,205.7666667,696.5,5%,30%
2/27/2019,WISE,7266,3949187,543.5159648,1294.244167,1434.65,0.902132344,0,0,,1.016666667,129.25,652.0166667,2188.083333,6%,30%
2/28/2019,Client Transactions,2674,850546,318.0800299,194.9016667,252.1666667,0.77290813,2,48,0.041666667,0,22.75,117.4166667,376,6%,31%
2/28/2019,Participant Transactions,2552,1292215,506.3538401,310.1336111,357.8333333,0.866698494,2,49,0.040816327,0,13.5,144.4166667,523,3%,28%
2/28/2019,RAM,1924,2013221,1046.372661,409.1466667,436.75,0.936798321,2,106,0.018867925,0,29.5,247.5,823.5,4%,30%
2/28/2019,RCS PHONES,0,0,#DIV/0!,0,0,#DIV/0!,2,26,0.076923077,0,28.5,104.25,216,13%,48%
2/28/2019,RIS,2400,1464000,610,394.6258333,406.4166666,0.970988313,2,108,0.018518519,0,52.5,287.3333333,866.75,6%,33%
