campaign,actual_effective_date,original_submit_date,Month,status,volume,volume_per_day,aht,ot_hrs_per_wk,attrition_headcount,new_hire_headcount,service_level,business_days,total_staff_fte,online_production_fte
BRO,8/6/2019 0:00,8/6/2019 0:00,'2019-09,Implemented,12048,602.4,627,,1,,,20,32,14
BRO,8/6/2019 0:00,8/6/2019 0:00,'2019-10,Implemented,11781,512.2173913,623,,0,,,23,33,16
BRO,8/6/2019 0:00,8/6/2019 0:00,'2019-11,Implemented,11991,599.55,628,,1,,,20,33,16
BRO,8/6/2019 0:00,8/6/2019 0:00,'2019-12,Implemented,13862,660.0952381,641,,1,0,0,21,32,15
BRO,9/5/2019 0:00,9/5/2019 0:00,'2019-09,Implemented,12048,602.4,627,,1,,,20,32,14
BRO,9/5/2019 0:00,9/5/2019 0:00,'2019-10,Implemented,11781,512.2173913,623,,0,,,23,33,16
BRO,9/5/2019 0:00,9/5/2019 0:00,'2019-11,Implemented,11991,599.55,628,,1,,,20,33,16
BRO,9/5/2019 0:00,9/5/2019 0:00,'2019-12,Implemented,13862,660.0952381,641,,1,0,0,21,32,15
BRO,10/1/2019 0:00,10/1/2019 0:00,'2019-10,Implemented,11781,512.2173913,623,,0,,,23,30,13
BRO,10/1/2019 0:00,10/1/2019 0:00,'2019-11,Implemented,11991,599.55,628,,1,,,20,30,13
BRO,10/1/2019 0:00,10/1/2019 0:00,'2019-12,Implemented,13862,660.0952381,641,,1,0,0,21,33,14
BRO,10/25/2019 0:00,10/25/2019 0:00,'2017-01,Implemented,11035,525.4761905,612,,1,0,0,21,36,23.6265625
BRO,10/25/2019 0:00,10/25/2019 0:00,'2017-02,Implemented,10651,560.5789474,628,,1,2,0,19,36.5,14.40394737
BRO,10/25/2019 0:00,10/25/2019 0:00,'2017-03,Implemented,11818,562.7619048,622,,1,0,0,21,38.5,20.70904503
BRO,10/25/2019 0:00,10/25/2019 0:00,'2017-04,Implemented,11114,529.2380952,584,,1,0,0,21,37.5,19.98091583
BRO,10/25/2019 0:00,10/25/2019 0:00,'2017-05,Implemented,8429,383.1363636,575,,1,0,0,22,36.5,18.28659682
BRO,10/25/2019 0:00,10/25/2019 0:00,'2017-06,Implemented,9839,468.5238095,585,,1,1,0,21,37,18.03111238
BRO,10/25/2019 0:00,10/25/2019 0:00,'2017-07,Implemented,9439,449.4547619,598,,1,0,0,21,37.5,20.44236111
BRO,10/25/2019 0:00,10/25/2019 0:00,'2017-08,Implemented,9694,421.4801954,596,,1,0,0,23,38.5,19.61838768
BRO,10/25/2019 0:00,10/25/2019 0:00,'2017-09,Implemented,10626,559.274824,602,,1,2,0,19,38.5,19.98264803
BRO,10/25/2019 0:00,10/25/2019 0:00,'2017-10,Implemented,11252,489.2064302,609,,1,0,0,23,38.5,23.05352684
BRO,10/25/2019 0:00,10/25/2019 0:00,'2017-11,Implemented,11265,536.4505042,596,,1,0,0,21,38.5,24.06593254
BRO,10/25/2019 0:00,10/25/2019 0:00,'2017-12,Implemented,11983,599.1676421,597,,1,0,0,20,37.5,23.96875
BRO,10/25/2019 0:00,10/25/2019 0:00,'2018-01,Implemented,9878,470.3914286,565,,1,0,0,21,36.5,3.806845238
BRO,10/25/2019 0:00,10/25/2019 0:00,'2018-02,Implemented,9768,514.1226316,555,,1,0,0,19,35.5,9.024671053
BRO,10/25/2019 0:00,10/25/2019 0:00,'2018-03,Implemented,11277,536.9807143,550,,1,0,0,21,33.5,11.79761905
BRO,10/25/2019 0:00,10/25/2019 0:00,'2018-04,Implemented,9650,459.525,550,,0,0,0,21,33,12.24234127
BRO,10/25/2019 0:00,10/25/2019 0:00,'2018-05,Implemented,8108,368.55,550,,0,0,0,22,33,16.866875
BRO,10/25/2019 0:00,10/25/2019 0:00,'2018-06,Implemented,9208,438.4992857,545,,0,0,0,21,33,15.54470238
BRO,10/25/2019 0:00,10/25/2019 0:00,'2018-07,Implemented,9046,430.75725,520,,4,0,0,21,29,15.45761905
BRO,10/25/2019 0:00,10/25/2019 0:00,'2018-08,Implemented,9577,416.3820445,520,,4,5,0,23,26.5,11.07277174
BRO,10/25/2019 0:00,10/25/2019 0:00,'2018-09,Implemented,9585,504.46288,520,,1,2,0,19,29.5,15.17673246
BRO,10/25/2019 0:00,10/25/2019 0:00,'2018-10,Implemented,9353,406.6478351,520,,1,0,0,23,27.5,15.11947464
BRO,10/25/2019 0:00,10/25/2019 0:00,'2018-11,Implemented,10110,481.4337139,520,,1,5,0,21,27,12.27025212
BRO,10/25/2019 0:00,10/25/2019 0:00,'2018-12,Implemented,11758,587.9030655,520,,1,0,0,20,29.5,18.46951469
BRO,10/25/2019 0:00,10/25/2019 0:00,'2019-01,Implemented,11928,568.0238095,521,,2,0,0,21,27,17.3345189
BRO,10/25/2019 0:00,10/25/2019 0:00,'2019-02,Implemented,10594,557.5789474,520,,1,2,0,19,30.5,17.7
BRO,10/25/2019 0:00,10/25/2019 0:00,'2019-03,Implemented,11470,546.21,589,,1,0,0,21,28.5,16.3875
BRO,10/25/2019 0:00,10/25/2019 0:00,'2019-04,Implemented,9827,467.9666667,622,,0,0,0,21,28,15.82
BRO,10/25/2019 0:00,10/25/2019 0:00,'2019-05,Implemented,8681,394.5886364,594,,0,0,0,22,27,14.715
BRO,10/25/2019 0:00,10/25/2019 0:00,'2019-06,Implemented,8626,431.3205,584,,1,4,0,20,28.5,14.9725
BRO,10/25/2019 0:00,10/25/2019 0:00,'2019-07,Implemented,9890,449.5327273,582,,1,0,0,22,26.5,13.25
BRO,10/25/2019 0:00,10/25/2019 0:00,'2019-08,Implemented,11936,542.5482004,622,,1,0,0,22,30.5,15.25
BRO,10/25/2019 0:00,10/25/2019 0:00,'2019-09,Implemented,12048,602.393585,627,,1,0,0,20,30.5,12.505
BRO,10/25/2019 0:00,10/25/2019 0:00,'2019-10,Implemented,11781,512.2257227,623,,0,2,0,23,33,14.44
BRO,10/25/2019 0:00,10/25/2019 0:00,'2019-11,Implemented,11991,599.5251587,628,,1,0,0,20,33.5,14.405
BRO,10/25/2019 0:00,10/25/2019 0:00,'2019-12,Implemented,13862,660.0728984,641,,1,0,0,21,32.5,15.6
BRO,10/25/2019 0:00,10/25/2019 0:00,'2020-01,Implemented,12729,606.1428571,662,,0,2,0,21,33,21.348925
BRO,10/25/2019 0:00,10/25/2019 0:00,'2020-02,Implemented,10776,567.1578947,641,,1,0,0,19,33.5,19.21375459
BRO,10/25/2019 0:00,10/25/2019 0:00,'2020-03,Implemented,11662,530.0909091,672,,1,2,0,22,33.5,18.88687733
BRO,10/25/2019 0:00,10/25/2019 0:00,'2020-04,Implemented,10168,484.1904762,614,,1,1,0,21,34,17.64042064
BRO,10/25/2019 0:00,10/25/2019 0:00,'2020-05,Implemented,8312,415.6,601,,0,0,0,20,34,16.15580866
BRO,10/25/2019 0:00,10/25/2019 0:00,'2020-06,Implemented,8252,375.0909091,595,,2,2,0,22,34,17.3250448
BRO,10/25/2019 0:00,10/25/2019 0:00,'2020-07,Implemented,9120,414.5454545,625,,1,1,0,22,34,17.1893805
BRO,10/25/2019 0:00,10/25/2019 0:00,'2020-08,Implemented,11391,542.4285714,622,,1,1,0,21,34,17.75
BRO,10/25/2019 0:00,10/25/2019 0:00,'2020-09,Implemented,10905,519.2857143,627,,1,1,0,21,34,17.415
BRO,10/25/2019 0:00,10/25/2019 0:00,'2020-10,Implemented,11604,527.4545455,623,,1,1,0,22,34,17.58
BRO,10/25/2019 0:00,10/25/2019 0:00,'2020-11,Implemented,10836,541.8,628,,0,0,0,20,34,17.66
BRO,10/25/2019 0:00,10/25/2019 0:00,'2020-12,Implemented,13252,602.3636364,641,,1,1,0,22,34,19.415
BRO,10/31/2019 0:00,10/31/2019 0:00,'2017-01,Implemented,11035,525.4761905,612,0,1,0,0,21,36,23.6265625
BRO,10/31/2019 0:00,10/31/2019 0:00,'2017-02,Implemented,10651,560.5789474,628,0,1,2,0,19,36.5,14.40394737
BRO,10/31/2019 0:00,10/31/2019 0:00,'2017-03,Implemented,11818,562.7619048,622,0,1,0,0,21,38.5,20.70904503
BRO,10/31/2019 0:00,10/31/2019 0:00,'2017-04,Implemented,11114,529.2380952,584,0,1,0,0,21,37.5,19.98091583
BRO,10/31/2019 0:00,10/31/2019 0:00,'2017-05,Implemented,8429,383.1363636,575,0,1,0,0,22,36.5,18.28659682
BRO,10/31/2019 0:00,10/31/2019 0:00,'2017-06,Implemented,9839,468.5238095,585,0,1,1,0,21,37,18.03111238
BRO,10/31/2019 0:00,10/31/2019 0:00,'2017-07,Implemented,9439,449.4547619,598,0,1,0,0,21,37.5,20.44236111
BRO,10/31/2019 0:00,10/31/2019 0:00,'2017-08,Implemented,9694,421.4801954,596,0,1,0,0,23,38.5,19.61838768
BRO,10/31/2019 0:00,10/31/2019 0:00,'2017-09,Implemented,10626,559.274824,602,0,1,2,0,19,38.5,19.98264803
BRO,10/31/2019 0:00,10/31/2019 0:00,'2017-10,Implemented,11252,489.2064302,609,0,1,0,0,23,38.5,23.05352684
BRO,10/31/2019 0:00,10/31/2019 0:00,'2017-11,Implemented,11265,536.4505042,596,0,1,0,0,21,38.5,24.06593254
BRO,10/31/2019 0:00,10/31/2019 0:00,'2017-12,Implemented,11983,599.1676421,597,0,1,0,0,20,37.5,23.96875
BRO,10/31/2019 0:00,10/31/2019 0:00,'2018-01,Implemented,9878,470.3914286,565,0,1,0,0,21,36.5,3.806845238
BRO,10/31/2019 0:00,10/31/2019 0:00,'2018-02,Implemented,9768,514.1226316,555,0,1,0,0,19,35.5,9.024671053
BRO,10/31/2019 0:00,10/31/2019 0:00,'2018-03,Implemented,11277,536.9807143,550,0,1,0,0,21,33.5,11.79761905
BRO,10/31/2019 0:00,10/31/2019 0:00,'2018-04,Implemented,9650,459.525,550,0,0,0,0,21,33,12.24234127
BRO,10/31/2019 0:00,10/31/2019 0:00,'2018-05,Implemented,8108,368.55,550,0,0,0,0,22,33,16.866875
BRO,10/31/2019 0:00,10/31/2019 0:00,'2018-06,Implemented,9208,438.4992857,545,0,0,0,0,21,33,15.54470238
BRO,10/31/2019 0:00,10/31/2019 0:00,'2018-07,Implemented,9046,430.75725,520,0,4,0,0,21,29,15.45761905
BRO,10/31/2019 0:00,10/31/2019 0:00,'2018-08,Implemented,9577,416.3820445,520,0,4,5,0,23,26.5,11.07277174
BRO,10/31/2019 0:00,10/31/2019 0:00,'2018-09,Implemented,9585,504.46288,520,0,1,2,0,19,29.5,15.17673246
BRO,10/31/2019 0:00,10/31/2019 0:00,'2018-10,Implemented,9353,406.6478351,520,0,1,0,0,23,27.5,15.11947464
BRO,10/31/2019 0:00,10/31/2019 0:00,'2018-11,Implemented,10110,481.4337139,520,0,1,5,0,21,27,12.27025212
BRO,10/31/2019 0:00,10/31/2019 0:00,'2018-12,Implemented,11758,587.9030655,520,0,1,0,0,20,29.5,18.46951469
BRO,10/31/2019 0:00,10/31/2019 0:00,'2019-01,Implemented,11928,568.0238095,521,0,2,0,0,21,27,17.3345189
BRO,10/31/2019 0:00,10/31/2019 0:00,'2019-02,Implemented,10594,557.5789474,520,0,1,2,0,19,30.5,17.7
BRO,10/31/2019 0:00,10/31/2019 0:00,'2019-03,Implemented,11470,546.21,589,0,1,0,0,21,28.5,16.3875
BRO,10/31/2019 0:00,10/31/2019 0:00,'2019-04,Implemented,9827,467.9666667,622,0,0,0,0,21,28,15.82
BRO,10/31/2019 0:00,10/31/2019 0:00,'2019-05,Implemented,8681,394.5886364,594,0,0,0,0,22,27,14.715
BRO,10/31/2019 0:00,10/31/2019 0:00,'2019-06,Implemented,8626,431.3205,584,0,1,4,0,20,28.5,14.9725
BRO,10/31/2019 0:00,10/31/2019 0:00,'2019-07,Implemented,9890,449.5327273,582,0,1,0,0,22,26.5,13.25
BRO,10/31/2019 0:00,10/31/2019 0:00,'2019-08,Implemented,11936,542.5482004,622,0,1,0,0,22,30.5,15.25
BRO,10/31/2019 0:00,10/31/2019 0:00,'2019-09,Implemented,12048,602.393585,627,0,1,0,0,20,30.5,12.505
BRO,10/31/2019 0:00,10/31/2019 0:00,'2019-10,Implemented,11781,512.2257227,623,0,0,2,0,23,33,14.44
BRO,10/31/2019 0:00,10/31/2019 0:00,'2019-11,Implemented,11991,599.5251587,628,0,1,0,0,20,33.5,14.405
BRO,10/31/2019 0:00,10/31/2019 0:00,'2019-12,Implemented,13862,660.0728984,641,0,1,0,0,21,32.5,15.6
BRO,10/31/2019 0:00,10/31/2019 0:00,'2020-01,Implemented,12729,606.1428571,662,0,0,2,0,21,33,21.348925
BRO,10/31/2019 0:00,10/31/2019 0:00,'2020-02,Implemented,10776,567.1578947,641,0,1,0,0,19,33.5,19.21375459
BRO,10/31/2019 0:00,10/31/2019 0:00,'2020-03,Implemented,11662,530.0909091,672,0,1,2,0,22,33.5,18.88687733
BRO,10/31/2019 0:00,10/31/2019 0:00,'2020-04,Implemented,10168,484.1904762,614,0,1,1,0,21,34,17.64042064
BRO,10/31/2019 0:00,10/31/2019 0:00,'2020-05,Implemented,8312,415.6,601,0,0,0,0,20,34,16.15580866
BRO,10/31/2019 0:00,10/31/2019 0:00,'2020-06,Implemented,8252,375.0909091,595,0,2,2,0,22,34,17.3250448
BRO,10/31/2019 0:00,10/31/2019 0:00,'2020-07,Implemented,9120,414.5454545,625,0,1,1,0,22,34,17.1893805
BRO,10/31/2019 0:00,10/31/2019 0:00,'2020-08,Implemented,11391,542.4285714,622,0,1,1,0,21,34,17.75
BRO,10/31/2019 0:00,10/31/2019 0:00,'2020-09,Implemented,10905,519.2857143,627,0,1,1,0,21,34,17.415
BRO,10/31/2019 0:00,10/31/2019 0:00,'2020-10,Implemented,11604,527.4545455,623,0,1,1,0,22,34,17.58
BRO,10/31/2019 0:00,10/31/2019 0:00,'2020-11,Implemented,10836,541.8,628,0,0,0,0,20,34,17.66
BRO,10/31/2019 0:00,10/31/2019 0:00,'2020-12,Implemented,13252,602.3636364,641,0,1,1,0,22,34,19.415
BRO,11/1/2019 0:00,11/1/2019 0:00,'2019-11,Implemented,11991,599.55,628,,2,,,20,33,14
BRO,11/1/2019 0:00,11/1/2019 0:00,'2019-12,Implemented,13862,660.0952381,641,,1,0,0,21,30,15
BRO,11/8/2019 0:00,11/8/2019 0:00,'2019-11,Implemented,11991,599.55,628,0,1,0,0,20,30.5,13.78763158
BRO,11/8/2019 0:00,11/8/2019 0:00,'2019-12,Implemented,13862,660.0952381,641,0,1,0,0,21,29.5,14.16
BRO,11/8/2019 0:00,11/8/2019 0:00,'2020-01,Implemented,12729,606.1428571,662,9.375,0,2,0.183604074,21,30,19.34746328
BRO,11/8/2019 0:00,11/8/2019 0:00,'2020-02,Implemented,10776,567.1578947,641,6.349206349,1,0,0.367798075,19,30.5,17.89995006
BRO,11/8/2019 0:00,11/8/2019 0:00,'2020-03,Implemented,11662,530.0909091,672,4.923076923,1,2,0.416065282,22,30.5,17.14347327
BRO,11/8/2019 0:00,11/8/2019 0:00,'2020-04,Implemented,10168,484.1904762,614,0,1,1,0.617743375,21,31,16.49129149
BRO,11/8/2019 0:00,11/8/2019 0:00,'2020-05,Implemented,8312,415.6,601,0,0,0,0.753564494,20,31,14.94751455
BRO,11/8/2019 0:00,11/8/2019 0:00,'2020-06,Implemented,8252,375.0909091,595,0,2,2,0.890133382,22,31,15.75004073
BRO,11/8/2019 0:00,11/8/2019 0:00,'2020-07,Implemented,9120,414.5454545,625,0,1,1,0.860078333,22,31,16.081255
BRO,11/8/2019 0:00,11/8/2019 0:00,'2020-08,Implemented,11391,542.4285714,622,0.615384615,1,1,0.310881249,21,31,16.37489879
BRO,11/8/2019 0:00,11/8/2019 0:00,'2020-09,Implemented,10905,519.2857143,627,0.615384615,1,1,0.389303632,21,31,16.07012435
BRO,11/8/2019 0:00,11/8/2019 0:00,'2020-10,Implemented,11604,527.4545455,623,1.230769231,1,1,0.409361436,22,31,16.21919607
BRO,11/8/2019 0:00,11/8/2019 0:00,'2020-11,Implemented,10836,541.8,628,1.212121212,0,0,0.276439656,20,31,16.3159798
BRO,11/8/2019 0:00,11/8/2019 0:00,'2020-12,Implemented,13252,602.3636364,641,2.985074627,1,1,0.00929756,22,31,17.67634328
BRO,12/16/2019 0:00,12/12/2019 0:00,'2019-12,Implemented,11172,532.0180952,641,6,3,3,0.714544744,21,31,18.325
BRO,12/16/2019 0:00,12/12/2019 0:00,'2020-01,Implemented,10191,485.2690476,662,6,0,4,0.769296689,21,33,17.61780937
BRO,12/16/2019 0:00,12/12/2019 0:00,'2020-02,Implemented,9376,493.5,641,5,1,0,0.813705446,19,34.5,18.21638211
BRO,12/16/2019 0:00,12/12/2019 0:00,'2020-03,Implemented,11662,530.0909091,672,3,1,2,0.75688544,22,34.5,20.02520404
BRO,12/16/2019 0:00,12/12/2019 0:00,'2020-04,Implemented,10168,484.1904762,614,0,1,0,0.921194643,21,34.5,18.99129149
BRO,12/16/2019 0:00,12/12/2019 0:00,'2020-05,Implemented,8312,415.6,601,0,0,0,0.960104247,20,34,18.19751455
BRO,12/16/2019 0:00,12/12/2019 0:00,'2020-06,Implemented,8252,375.0909091,595,0,2,0,0.987089968,22,33,18.75004073
BRO,12/16/2019 0:00,12/12/2019 0:00,'2020-07,Implemented,9120,414.5454545,625,0,1,4,0.923670506,22,33.5,17.581255
BRO,12/16/2019 0:00,12/12/2019 0:00,'2020-08,Implemented,11391,542.4285714,622,2,1,1,0.712695951,21,35,17.69605263
BRO,12/16/2019 0:00,12/12/2019 0:00,'2020-09,Implemented,10905,519.2857143,627,0,1,1,0.850009921,21,35,18.8662782
BRO,12/16/2019 0:00,12/12/2019 0:00,'2020-10,Implemented,11604,527.4545455,623,0,1,1,0.762399519,22,35,18.56150376
BRO,12/16/2019 0:00,12/12/2019 0:00,'2020-11,Implemented,10836,541.8,628,1,0,0,0.810979023,20,35,19.50688889
BRO,12/16/2019 0:00,12/12/2019 0:00,'2020-12,Implemented,13252,602.3636364,641,2,1,1,0.697616064,22,35,21.12522388
BRO,1/9/2020 0:00,1/9/2020 0:00,'2020-01,Implemented,10191,485.2857143,662,6,0,4,0.769296689,21,34,17.61780937
BRO,1/9/2020 0:00,1/9/2020 0:00,'2020-02,Implemented,9376,493.4736842,641,4.841269841,1,0,0.813705446,19,35.5,18.68864054
BRO,1/9/2020 0:00,1/9/2020 0:00,'2020-03,Implemented,11662,530.0909091,672,2.913043478,1,2,0.850461444,22,35.5,20.54797132
BRO,1/9/2020 0:00,1/9/2020 0:00,'2020-04,Implemented,10168,484.1904762,614,0,1,0,0.921194643,21,35.5,19.57563892
BRO,1/9/2020 0:00,1/9/2020 0:00,'2020-05,Implemented,8312,415.6,601,0,0,0,0.960104247,20,35,18.73273557
BRO,1/9/2020 0:00,1/9/2020 0:00,'2020-06,Implemented,8252,375.0909091,595,0,2,0,0.994286257,22,34,19.31822378
BRO,1/9/2020 0:00,1/9/2020 0:00,'2020-07,Implemented,9120,414.5454545,625,0,1,4,0.96020616,22,34.5,18.13939008
BRO,1/9/2020 0:00,1/9/2020 0:00,'2020-08,Implemented,11391,542.4285714,622,1.936507937,1,1,0.712695951,21,36,18.22625108
BRO,1/9/2020 0:00,1/9/2020 0:00,'2020-09,Implemented,10905,519.2857143,627,0,1,1,0.850009921,21,36,19.42945068
BRO,1/9/2020 0:00,1/9/2020 0:00,'2020-10,Implemented,11604,527.4545455,623,0,1,1,0.856796832,22,36,19.1155785
BRO,1/9/2020 0:00,1/9/2020 0:00,'2020-11,Implemented,10836,541.8,628,0.971428571,0,0,0.88690263,20,36,20.05562092
BRO,1/9/2020 0:00,1/9/2020 0:00,'2020-12,Implemented,13252,602.3636364,641,1.943661972,1,1,0.807497395,22,36,21.68754921
BRO,2/21/2020 0:00,2/24/2020 0:00,'2020-02,Implemented,9376,493.4736842,641,3.6,2,5,0.683165,19,31.5,16.71049
BRO,2/21/2020 0:00,2/24/2020 0:00,'2020-03,Implemented,11662,530.0909091,672,4,1,0,0.537293,22,32.5,17.4261
BRO,2/21/2020 0:00,2/24/2020 0:00,'2020-04,Implemented,10168,484.1904762,614,0,1,0,0.931613,21,31.5,18.40694
BRO,2/21/2020 0:00,2/24/2020 0:00,'2020-05,Implemented,8312,415.6,601,0,0,0,0.944077,20,31,16.59185
BRO,2/21/2020 0:00,2/24/2020 0:00,'2020-06,Implemented,8252,375.0909091,595,0,2,0,0.989302,22,30,17.04549
BRO,2/21/2020 0:00,2/24/2020 0:00,'2020-07,Implemented,9120,414.5454545,625,0,1,4,0.923501,22,30.5,15.90685
BRO,2/21/2020 0:00,2/24/2020 0:00,'2020-08,Implemented,11391,542.4285714,622,4,1,1,0.673684,21,32,17.33046
BRO,2/21/2020 0:00,2/24/2020 0:00,'2020-09,Implemented,10905,519.2857143,627,0,1,1,0.754137,21,32,17.17676
BRO,2/21/2020 0:00,2/24/2020 0:00,'2020-10,Implemented,11604,527.4545455,623,1,1,1,0.720474,22,32,17.66178
BRO,2/21/2020 0:00,2/24/2020 0:00,'2020-11,Implemented,10836,541.8,628,1.1,0,0,0.7761,20,32,17.86319
BRO,2/21/2020 0:00,2/24/2020 0:00,'2020-12,Implemented,13252,602.3636364,641,2.8,1,1,0.785067,22,32,19.91825
BRO,3/22/2020 0:00,3/18/2020 0:00,'2020-03,Implemented,11662,530.0909091,672,4.43636,1,0,0.537293,22,31.5,17.4261
BRO,3/22/2020 0:00,3/18/2020 0:00,'2020-04,Implemented,10168,484.1904762,614,0,1,0,0.802689,21,30.5,15.82259
BRO,3/22/2020 0:00,3/18/2020 0:00,'2020-05,Implemented,8312,415.6,601,0,0,0,0.944077,20,30,16.05663
BRO,3/22/2020 0:00,3/18/2020 0:00,'2020-06,Implemented,8252,375.0909091,595,0,2,2,0.977719,22,30,16.47731
BRO,3/22/2020 0:00,3/18/2020 0:00,'2020-07,Implemented,9120,414.5454545,625,0,1,4,0.864888,22,31.5,15.34871
BRO,3/22/2020 0:00,3/18/2020 0:00,'2020-08,Implemented,11391,542.4285714,622,3.85965,1,3,0.791517,21,34,17.86066
BRO,3/22/2020 0:00,3/18/2020 0:00,'2020-09,Implemented,10905,519.2857143,627,0,1,1,0.754137,21,35,17.73993
BRO,3/22/2020 0:00,3/18/2020 0:00,'2020-10,Implemented,11604,527.4545455,623,0.91045,1,1,0.892602,22,35,19.324
BRO,3/22/2020 0:00,3/18/2020 0:00,'2020-11,Implemented,10836,541.8,628,1.00294,0,0,0.860173,20,35,19.50939
BRO,3/22/2020 0:00,3/18/2020 0:00,'2020-12,Implemented,13252,602.3636364,641,2.55652,1,1,0.86298,22,35,21.60523
BRO,4/6/2020 0:00,4/6/2020 0:00,'2020-04,Implemented,9863,469.6647619,663.12,0,1,0,0.34688,21,28.5,14.06159
BRO,4/6/2020 0:00,4/6/2020 0:00,'2020-05,Implemented,7896,394.82,637.06,0,0,0,0.788475,20,28,14.3355
BRO,4/6/2020 0:00,4/6/2020 0:00,'2020-06,Implemented,7922,360.0872727,612.85,0,2,0,0.957571,22,27,14.87458
BRO,4/6/2020 0:00,4/6/2020 0:00,'2020-07,Implemented,8938,406.2545455,625,0,1,4,0.813041,22,27.5,13.89441
BRO,4/6/2020 0:00,4/6/2020 0:00,'2020-08,Implemented,11163,531.58,622,4.4898,1,3,0.35916,21,30,15.73987
BRO,4/6/2020 0:00,4/6/2020 0:00,'2020-09,Implemented,10687,508.9,627,0,1,1,0.49935,21,31,15.48724
BRO,4/6/2020 0:00,4/6/2020 0:00,'2020-10,Implemented,11372,516.9054545,623,1.0339,1,1,0.765027,22,31,17.1077
BRO,4/6/2020 0:00,4/6/2020 0:00,'2020-11,Implemented,10619,530.964,628,1.13667,0,0,0.704613,20,31,17.31446
BRO,4/6/2020 0:00,4/6/2020 0:00,'2020-12,Implemented,12987,590.3163636,641,2.8918,1,1,0.720512,22,31,19.35593
CE-Advice,1/1/2018 0:00,1/1/2018 0:00,'2018-01,Implemented,1055,50.23809524,1520,,1,,,21,26,22
CE-Advice,1/1/2018 0:00,1/1/2018 0:00,'2018-02,Implemented,786,41.36842105,1491,,0,,,19,26,20
CE-Advice,1/1/2018 0:00,1/1/2018 0:00,'2018-03,Implemented,835,39.76190476,1424,,0,,,21,26,19
CE-Advice,1/1/2018 0:00,1/1/2018 0:00,'2018-04,Implemented,760,36.19047619,1659,,1,,,21,25,19
CE-Advice,1/1/2018 0:00,1/1/2018 0:00,'2018-05,Implemented,639,27.7826087,1486,,0,,,23,26,16
CE-Advice,1/1/2018 0:00,1/1/2018 0:00,'2018-06,Implemented,646,30.76190476,1619,,0,,,21,26,17
CE-Advice,1/1/2018 0:00,1/1/2018 0:00,'2018-07,Implemented,698,33.23809524,1591,,1,,,21,26,18
CE-Advice,1/1/2018 0:00,1/1/2018 0:00,'2018-08,Implemented,652,28.34782609,1570,,0,,,23,26,17
CE-Advice,1/1/2018 0:00,1/1/2018 0:00,'2018-09,Implemented,549,28.89473684,1530,,0,,,19,27,16
CE-Advice,1/1/2018 0:00,1/1/2018 0:00,'2018-10,Implemented,590,25.65217391,1560,,1,,,23,26,16
CE-Advice,1/1/2018 0:00,1/1/2018 0:00,'2018-11,Implemented,786,37.42857143,1530,,0,,,21,27,19
CE-Advice,1/1/2018 0:00,1/1/2018 0:00,'2018-12,Implemented,960,48,1525,,0,,,20,27,22
CE-Advice,2/5/2018 0:00,2/5/2018 0:00,'2018-02,Implemented,786,41.36842105,1491,,0,,,19,8,5
CE-Advice,2/5/2018 0:00,2/5/2018 0:00,'2018-03,Implemented,835,39.76190476,1424,,0,,,21,8,5
CE-Advice,2/5/2018 0:00,2/5/2018 0:00,'2018-04,Implemented,760,36.19047619,1659,,1,,,21,7,5
CE-Advice,2/5/2018 0:00,2/5/2018 0:00,'2018-05,Implemented,639,27.7826087,1486,,0,,,23,8,4
CE-Advice,2/5/2018 0:00,2/5/2018 0:00,'2018-06,Implemented,646,30.76190476,1619,,0,,,21,8,4
CE-Advice,2/5/2018 0:00,2/5/2018 0:00,'2018-07,Implemented,698,33.23809524,1591,,1,,,21,8,4
CE-Advice,2/5/2018 0:00,2/5/2018 0:00,'2018-08,Implemented,652,28.34782609,1570,,0,,,23,8,4
CE-Advice,2/5/2018 0:00,2/5/2018 0:00,'2018-09,Implemented,549,28.89473684,1530,,0,,,19,9,4
CE-Advice,2/5/2018 0:00,2/5/2018 0:00,'2018-10,Implemented,590,25.65217391,1560,,1,,,23,8,4
CE-Advice,2/5/2018 0:00,2/5/2018 0:00,'2018-11,Implemented,786,37.42857143,1530,,0,,,21,9,5
CE-Advice,2/5/2018 0:00,2/5/2018 0:00,'2018-12,Implemented,960,48,1525,,0,,,20,9,6
CE-Advice,2/22/2018 0:00,2/22/2018 0:00,'2018-02,Implemented,786,41.36842105,1491,,0,,,19,10,5
CE-Advice,2/22/2018 0:00,2/22/2018 0:00,'2018-03,Implemented,835,39.76190476,1424,,0,,,21,10,5
CE-Advice,2/22/2018 0:00,2/22/2018 0:00,'2018-04,Implemented,760,36.19047619,1659,,1,,,21,9,5
CE-Advice,2/22/2018 0:00,2/22/2018 0:00,'2018-05,Implemented,639,27.7826087,1486,,0,,,23,10,4
CE-Advice,2/22/2018 0:00,2/22/2018 0:00,'2018-06,Implemented,646,30.76190476,1619,,0,,,21,10,5
CE-Advice,2/22/2018 0:00,2/22/2018 0:00,'2018-07,Implemented,698,33.23809524,1591,,1,,,21,10,5
CE-Advice,2/22/2018 0:00,2/22/2018 0:00,'2018-08,Implemented,652,28.34782609,1570,,0,,,23,10,4
CE-Advice,2/22/2018 0:00,2/22/2018 0:00,'2018-09,Implemented,549,28.89473684,1530,,0,,,19,11,4
CE-Advice,2/22/2018 0:00,2/22/2018 0:00,'2018-10,Implemented,590,25.65217391,1560,,1,,,23,10,4
